frame_idx,level,count,gpu_mem_mb
6200,P4,0,3
6201,P5,16,128
6202,P3,0,20
6203,P4,0,3
6204,P5,16,144
6205,P3,0,20
6206,P4,0,3
6207,P5,16,160
6208,P3,6,26
6209,P4,0,3
6210,P5,16,176
6211,P3,2,28
6212,P4,0,3
6213,P5,16,192
6214,P3,1,29
6215,P4,0,3
6216,P5,16,208
6217,P3,1,30
6218,P4,0,3
6219,P5,16,224
6220,P3,1,31
6221,P4,0,3
6222,P5,16,240
6223,P3,0,31
6224,P4,0,3
6225,P5,16,256
6226,P3,2,33
6227,P4,0,3
6228,P5,16,272
6229,P3,1,34
6230,P4,0,3
6231,P5,16,288
6232,P3,2,36
6233,P4,0,3
6234,P5,16,304
6235,P3,0,36
6236,P4,0,3
6237,P5,16,320
6238,P3,0,36
6239,P4,0,3
6240,P5,16,336
6241,P3,3,39
6242,P4,0,3
6243,P5,16,352
6244,P3,2,41
6245,P4,0,3
6246,P5,16,368
6247,P3,0,0
6248,P4,0,0
6249,P5,0,0
6250,P3,0,0
6251,P4,0,0
6252,P5,19,19
6253,P3,0,0
6254,P4,4,4
6255,P5,17,36
6256,P3,0,0
6257,P4,1,5
6258,P5,16,52
6259,P3,0,0
6260,P4,1,6
6261,P5,15,67
6262,P3,0,0
6263,P4,1,7
6264,P5,16,83
6265,P3,0,0
6266,P4,0,7
6267,P5,18,101
6268,P3,0,0
6269,P4,1,8
6270,P5,16,117
6271,P3,0,0
6272,P4,3,11
6273,P5,17,134
6274,P3,0,0
6275,P4,0,11
6276,P5,18,152
6277,P3,0,0
6278,P4,0,11
6279,P5,16,168
6280,P3,0,0
6281,P4,0,11
6282,P5,17,185
6283,P3,0,0
6284,P4,1,12
6285,P5,16,201
6286,P3,0,0
6287,P4,1,13
6288,P5,16,217
6289,P3,0,0
6290,P4,1,14
6291,P5,19,236
6292,P3,0,0
6293,P4,2,16
6294,P5,17,253
6295,P3,0,0
6296,P4,2,18
6297,P5,14,267
6298,P3,0,0
6299,P4,1,19
6300,P5,17,284
6301,P3,0,0
6302,P4,2,21
6303,P5,16,300
6304,P3,0,0
6305,P4,2,23
6306,P5,14,314
6307,P3,0,0
6308,P4,1,24
6309,P5,17,331
6310,P3,0,0
6311,P4,3,27
6312,P5,14,345
6313,P3,0,0
6314,P4,1,28
6315,P5,24,369
6316,P3,0,0
6317,P4,1,29
6318,P5,16,385
6319,P3,0,0
6320,P4,1,30
6321,P5,15,400
6322,P3,0,0
6323,P4,0,30
6324,P5,18,418
6325,P3,0,0
6326,P4,0,0
6327,P5,0,0
6328,P3,0,0
6329,P4,32,32
6330,P5,5,5
6331,P3,0,0
6332,P4,34,66
6333,P5,2,7
6334,P3,0,0
6335,P4,34,100
6336,P5,0,7
6337,P3,0,0
6338,P4,32,132
6339,P5,3,10
6340,P3,0,0
6341,P4,33,165
6342,P5,1,11
6343,P3,0,0
6344,P4,33,198
6345,P5,0,11
6346,P3,0,0
6347,P4,31,229
6348,P5,4,15
6349,P3,0,0
6350,P4,34,263
6351,P5,1,16
6352,P3,0,0
6353,P4,33,296
6354,P5,2,18
6355,P3,0,0
6356,P4,31,327
6357,P5,3,21
6358,P3,0,0
6359,P4,31,358
6360,P5,1,22
6361,P3,0,0
6362,P4,34,392
6363,P5,2,24
6364,P3,0,0
6365,P4,31,423
6366,P5,0,24
6367,P3,0,0
6368,P4,33,456
6369,P5,2,26
6370,P3,0,0
6371,P4,33,489
6372,P5,2,28
6373,P3,0,0
6374,P4,31,520
6375,P5,3,31
6376,P3,0,0
6377,P4,0,0
6378,P5,0,0
6379,P3,0,0
6380,P4,0,0
6381,P5,16,16
6382,P3,0,0
6383,P4,0,0
6384,P5,16,32
6385,P3,0,0
6386,P4,0,0
6387,P5,16,48
6388,P3,0,0
6389,P4,0,0
6390,P5,16,64
6391,P3,0,0
6392,P4,0,0
6393,P5,16,80
6394,P3,0,0
6395,P4,0,0
6396,P5,16,96
6397,P3,0,0
6398,P4,1,1
6399,P5,17,113
6400,P3,0,0
6401,P4,0,1
6402,P5,16,129
6403,P3,0,0
6404,P4,0,1
6405,P5,16,145
6406,P3,0,0
6407,P4,0,1
6408,P5,16,161
6409,P3,0,0
6410,P4,0,1
6411,P5,16,177
6412,P3,0,0
6413,P4,0,1
6414,P5,16,193
6415,P3,0,0
6416,P4,0,1
6417,P5,16,209
6418,P3,0,0
6419,P4,0,1
6420,P5,16,225
6421,P3,0,0
6422,P4,0,1
6423,P5,17,242
6424,P3,1,1
6425,P4,0,1
6426,P5,16,258
6427,P3,0,1
6428,P4,0,1
6429,P5,16,274
6430,P3,0,1
6431,P4,0,1
6432,P5,16,290
6433,P3,0,1
6434,P4,0,1
6435,P5,15,305
6436,P3,0,1
6437,P4,1,2
6438,P5,16,321
6439,P3,0,1
6440,P4,0,2
6441,P5,16,337
6442,P3,0,0
6443,P4,0,0
6444,P5,0,0
6445,P3,53,53
6446,P4,12,12
6447,P5,51,51
6448,P3,71,124
6449,P4,15,27
6450,P5,61,112
6451,P3,72,196
6452,P4,11,38
6453,P5,61,173
6454,P3,70,266
6455,P4,15,53
6456,P5,61,234
6457,P3,76,342
6458,P4,18,71
6459,P5,65,299
6460,P3,0,0
6461,P4,0,0
6462,P5,0,0
6463,P3,0,0
6464,P4,10,10
6465,P5,6,6
6466,P3,0,0
6467,P4,5,15
6468,P5,11,17
6469,P3,0,0
6470,P4,9,24
6471,P5,7,24
6472,P3,0,0
6473,P4,9,33
6474,P5,7,31
6475,P3,0,0
6476,P4,11,44
6477,P5,5,36
6478,P3,0,0
6479,P4,10,54
6480,P5,6,42
6481,P3,0,0
6482,P4,8,62
6483,P5,8,50
6484,P3,0,0
6485,P4,10,72
6486,P5,6,56
6487,P3,0,0
6488,P4,13,85
6489,P5,3,59
6490,P3,0,0
6491,P4,10,95
6492,P5,6,65
6493,P3,0,0
6494,P4,7,102
6495,P5,9,74
6496,P3,0,0
6497,P4,13,115
6498,P5,3,77
6499,P3,0,0
6500,P4,11,126
6501,P5,6,83
6502,P3,0,0
6503,P4,8,134
6504,P5,8,91
6505,P3,0,0
6506,P4,9,143
6507,P5,7,98
6508,P3,0,0
6509,P4,11,154
6510,P5,5,103
6511,P3,0,0
6512,P4,7,161
6513,P5,9,112
6514,P3,0,0
6515,P4,12,173
6516,P5,5,117
6517,P3,0,0
6518,P4,10,183
6519,P5,6,123
6520,P3,0,0
6521,P4,10,193
6522,P5,6,129
6523,P3,0,0
6524,P4,5,198
6525,P5,11,140
6526,P3,0,0
6527,P4,9,207
6528,P5,7,147
6529,P3,0,0
6530,P4,10,217
6531,P5,6,153
6532,P3,0,0
6533,P4,6,223
6534,P5,10,163
6535,P3,0,0
6536,P4,7,230
6537,P5,9,172
6538,P3,0,0
6539,P4,10,240
6540,P5,6,178
6541,P3,0,0
6542,P4,9,249
6543,P5,7,185
6544,P3,0,0
6545,P4,10,259
6546,P5,6,191
6547,P3,0,0
6548,P4,7,266
6549,P5,9,200
6550,P3,0,0
6551,P4,8,274
6552,P5,8,208
6553,P3,0,0
6554,P4,9,283
6555,P5,8,216
6556,P3,0,0
6557,P4,11,294
6558,P5,5,221
6559,P3,0,0
6560,P4,6,300
6561,P5,10,231
6562,P3,0,0
6563,P4,11,311
6564,P5,6,237
6565,P3,0,0
6566,P4,10,321
6567,P5,6,243
6568,P3,0,0
6569,P4,7,328
6570,P5,9,252
6571,P3,0,0
6572,P4,8,336
6573,P5,8,260
6574,P3,0,0
6575,P4,11,347
6576,P5,6,266
6577,P3,0,0
6578,P4,10,357
6579,P5,6,272
6580,P3,0,0
6581,P4,8,365
6582,P5,8,280
6583,P3,0,0
6584,P4,10,375
6585,P5,6,286
6586,P3,0,0
6587,P4,9,384
6588,P5,8,294
6589,P3,0,0
6590,P4,5,389
6591,P5,11,305
6592,P3,0,0
6593,P4,9,398
6594,P5,7,312
6595,P3,0,0
6596,P4,9,407
6597,P5,7,319
6598,P3,0,0
6599,P4,9,416
6600,P5,7,326
6601,P3,0,0
6602,P4,9,425
6603,P5,7,333
6604,P3,0,0
6605,P4,9,434
6606,P5,7,340
6607,P3,0,0
6608,P4,8,442
6609,P5,8,348
6610,P3,0,0
6611,P4,11,453
6612,P5,5,353
6613,P3,0,0
6614,P4,10,463
6615,P5,6,359
6616,P3,0,0
6617,P4,10,473
6618,P5,6,365
6619,P3,0,0
6620,P4,13,486
6621,P5,3,368
6622,P3,0,0
6623,P4,9,495
6624,P5,7,375
6625,P3,0,0
6626,P4,0,0
6627,P5,0,0
6628,P3,0,0
6629,P4,13,13
6630,P5,17,17
6631,P3,1,1
6632,P4,10,23
6633,P5,21,38
6634,P3,1,2
6635,P4,10,33
6636,P5,15,53
6637,P3,4,6
6638,P4,18,51
6639,P5,9,62
6640,P3,3,9
6641,P4,11,62
6642,P5,22,84
6643,P3,0,9
6644,P4,14,76
6645,P5,21,105
6646,P3,4,13
6647,P4,12,88
6648,P5,18,123
6649,P3,0,13
6650,P4,11,99
6651,P5,20,143
6652,P3,2,15
6653,P4,16,115
6654,P5,9,152
6655,P3,1,16
6656,P4,13,128
6657,P5,23,175
6658,P3,2,18
6659,P4,14,142
6660,P5,21,196
6661,P3,4,22
6662,P4,9,151
6663,P5,13,209
6664,P3,0,22
6665,P4,16,167
6666,P5,26,235
6667,P3,0,22
6668,P4,13,180
6669,P5,14,249
6670,P3,0,22
6671,P4,10,190
6672,P5,18,267
6673,P3,4,26
6674,P4,13,203
6675,P5,15,282
6676,P3,10,36
6677,P4,15,218
6678,P5,17,299
6679,P3,0,36
6680,P4,14,232
6681,P5,24,323
6682,P3,0,36
6683,P4,14,246
6684,P5,18,341
6685,P3,0,36
6686,P4,11,257
6687,P5,17,358
6688,P3,0,0
6689,P4,0,0
6690,P5,0,0
6691,P3,0,0
6692,P4,13,13
6693,P5,31,31
6694,P3,0,0
6695,P4,9,22
6696,P5,32,63
6697,P3,0,0
6698,P4,9,31
6699,P5,27,90
6700,P3,0,0
6701,P4,20,51
6702,P5,33,123
6703,P3,0,0
6704,P4,8,59
6705,P5,27,150
6706,P3,0,0
6707,P4,11,70
6708,P5,29,179
6709,P3,0,0
6710,P4,12,82
6711,P5,27,206
6712,P3,0,0
6713,P4,11,93
6714,P5,24,230
6715,P3,0,0
6716,P4,10,103
6717,P5,31,261
6718,P3,0,0
6719,P4,10,113
6720,P5,27,288
6721,P3,0,0
6722,P4,11,124
6723,P5,32,320
6724,P3,0,0
6725,P4,9,133
6726,P5,24,344
6727,P3,0,0
6728,P4,10,143
6729,P5,26,370
6730,P3,0,0
6731,P4,11,154
6732,P5,29,399
6733,P3,0,0
6734,P4,15,169
6735,P5,28,427
6736,P3,0,0
6737,P4,16,185
6738,P5,34,461
6739,P3,0,0
6740,P4,9,194
6741,P5,25,486
6742,P3,0,0
6743,P4,7,201
6744,P5,29,515
6745,P3,0,0
6746,P4,0,0
6747,P5,0,0
6748,P3,0,0
6749,P4,16,16
6750,P5,2,2
6751,P3,0,0
6752,P4,18,34
6753,P5,4,6
6754,P3,0,0
6755,P4,17,51
6756,P5,1,7
6757,P3,0,0
6758,P4,17,68
6759,P5,3,10
6760,P3,0,0
6761,P4,18,86
6762,P5,1,11
6763,P3,0,0
6764,P4,17,103
6765,P5,0,11
6766,P3,0,0
6767,P4,16,119
6768,P5,2,13
6769,P3,0,0
6770,P4,15,134
6771,P5,2,15
6772,P3,0,0
6773,P4,18,152
6774,P5,0,15
6775,P3,0,0
6776,P4,15,167
6777,P5,1,16
6778,P3,0,0
6779,P4,16,183
6780,P5,2,18
6781,P3,0,0
6782,P4,16,199
6783,P5,3,21
6784,P3,0,0
6785,P4,17,216
6786,P5,1,22
6787,P3,0,0
6788,P4,17,233
6789,P5,1,23
6790,P3,0,0
6791,P4,18,251
6792,P5,2,25
6793,P3,0,0
6794,P4,17,268
6795,P5,0,25
6796,P3,0,0
6797,P4,17,285
6798,P5,2,27
6799,P3,0,0
6800,P4,15,300
6801,P5,2,29
6802,P3,0,0
6803,P4,16,316
6804,P5,2,31
6805,P3,0,0
6806,P4,17,333
6807,P5,0,31
6808,P3,0,0
6809,P4,18,351
6810,P5,0,31
6811,P3,0,0
6812,P4,0,0
6813,P5,0,0
6814,P3,0,0
6815,P4,16,16
6816,P5,25,25
6817,P3,0,0
6818,P4,8,24
6819,P5,29,54
6820,P3,0,0
6821,P4,10,34
6822,P5,22,76
6823,P3,0,0
6824,P4,13,47
6825,P5,27,103
6826,P3,0,0
6827,P4,8,55
6828,P5,24,127
6829,P3,0,0
6830,P4,18,73
6831,P5,25,152
6832,P3,0,0
6833,P4,15,88
6834,P5,25,177
6835,P3,0,0
6836,P4,20,108
6837,P5,31,208
6838,P3,0,0
6839,P4,10,118
6840,P5,31,239
6841,P3,0,0
6842,P4,15,133
6843,P5,28,267
6844,P3,0,0
6845,P4,12,145
6846,P5,27,294
6847,P3,0,0
6848,P4,16,161
6849,P5,24,318
6850,P3,0,0
6851,P4,14,175
6852,P5,26,344
6853,P3,0,0
6854,P4,10,185
6855,P5,21,365
6856,P3,0,0
6857,P4,16,201
6858,P5,31,396
6859,P3,0,0
6860,P4,11,212
6861,P5,26,422
6862,P3,0,0
6863,P4,14,226
6864,P5,21,443
6865,P3,0,0
6866,P4,12,238
6867,P5,21,464
6868,P3,0,0
6869,P4,19,257
6870,P5,23,487
6871,P3,0,0
6872,P4,13,270
6873,P5,23,510
6874,P3,0,0
6875,P4,11,281
6876,P5,28,538
6877,P3,0,0
6878,P4,10,291
6879,P5,27,565
6880,P3,0,0
6881,P4,11,302
6882,P5,27,592
6883,P3,0,0
6884,P4,7,309
6885,P5,22,614
6886,P3,0,0
6887,P4,15,324
6888,P5,26,640
6889,P3,0,0
6890,P4,11,335
6891,P5,32,672
6892,P3,0,0
6893,P4,7,342
6894,P5,31,703
6895,P3,0,0
6896,P4,18,360
6897,P5,29,732
6898,P3,0,0
6899,P4,13,373
6900,P5,29,761
6901,P3,0,0
6902,P4,11,384
6903,P5,26,787
6904,P3,0,0
6905,P4,12,396
6906,P5,28,815
6907,P3,0,0
6908,P4,15,411
6909,P5,27,842
6910,P3,0,0
6911,P4,15,426
6912,P5,24,866
6913,P3,0,0
6914,P4,10,436
6915,P5,22,888
6916,P3,0,0
6917,P4,17,453
6918,P5,25,913
6919,P3,0,0
6920,P4,10,463
6921,P5,23,936
6922,P3,0,0
6923,P4,16,479
6924,P5,24,960
6925,P3,0,0
6926,P4,12,491
6927,P5,24,984
6928,P3,0,0
6929,P4,7,498
6930,P5,28,1012
6931,P3,0,0
6932,P4,14,512
6933,P5,25,1037
6934,P3,0,0
6935,P4,8,520
6936,P5,31,1068
6937,P3,0,0
6938,P4,9,529
6939,P5,25,1093
6940,P3,0,0
6941,P4,9,538
6942,P5,25,1118
6943,P3,0,0
6944,P4,0,0
6945,P5,0,0
6946,P3,0,0
6947,P4,9,9
6948,P5,21,21
6949,P3,0,0
6950,P4,0,9
6951,P5,18,39
6952,P3,0,0
6953,P4,5,14
6954,P5,17,56
6955,P3,0,0
6956,P4,0,0
6957,P5,0,0
6958,P3,0,0
6959,P4,0,0
6960,P5,17,17
6961,P3,0,0
6962,P4,11,11
6963,P5,18,35
6964,P3,0,0
6965,P4,0,11
6966,P5,18,53
6967,P3,0,0
6968,P4,0,11
6969,P5,18,71
6970,P3,0,0
6971,P4,0,11
6972,P5,19,90
6973,P3,0,0
6974,P4,0,11
6975,P5,19,109
6976,P3,0,0
6977,P4,0,0
6978,P5,0,0
6979,P3,1,1
6980,P4,16,16
6981,P5,1,1
6982,P3,2,3
6983,P4,16,32
6984,P5,1,2
6985,P3,1,4
6986,P4,16,48
6987,P5,1,3
6988,P3,0,4
6989,P4,17,65
6990,P5,0,3
6991,P3,2,6
6992,P4,16,81
6993,P5,0,3
6994,P3,0,6
6995,P4,16,97
6996,P5,1,4
6997,P3,0,6
6998,P4,16,113
6999,P5,4,8
7000,P3,0,6
7001,P4,16,129
7002,P5,0,8
7003,P3,1,7
7004,P4,17,146
7005,P5,3,11
7006,P3,1,8
7007,P4,16,162
7008,P5,1,12
7009,P3,1,9
7010,P4,18,180
7011,P5,0,12
7012,P3,2,11
7013,P4,17,197
7014,P5,2,14
7015,P3,1,12
7016,P4,16,213
7017,P5,0,14
7018,P3,0,0
7019,P4,0,0
7020,P5,0,0
7021,P3,7,7
7022,P4,33,33
7023,P5,6,6
7024,P3,2,9
7025,P4,29,62
7026,P5,2,8
7027,P3,6,15
7028,P4,18,80
7029,P5,4,12
7030,P3,8,23
7031,P4,28,108
7032,P5,2,14
7033,P3,10,33
7034,P4,26,134
7035,P5,1,15
7036,P3,4,37
7037,P4,25,159
7038,P5,2,17
7039,P3,6,43
7040,P4,34,193
7041,P5,2,19
7042,P3,4,47
7043,P4,26,219
7044,P5,9,28
7045,P3,13,60
7046,P4,30,249
7047,P5,3,31
7048,P3,5,65
7049,P4,32,281
7050,P5,1,32
7051,P3,5,70
7052,P4,29,310
7053,P5,3,35
7054,P3,5,75
7055,P4,40,350
7056,P5,2,37
7057,P3,5,80
7058,P4,32,382
7059,P5,4,41
7060,P3,6,86
7061,P4,27,409
7062,P5,5,46
7063,P3,4,90
7064,P4,32,441
7065,P5,3,49
7066,P3,9,99
7067,P4,27,468
7068,P5,2,51
7069,P3,9,108
7070,P4,34,502
7071,P5,1,52
7072,P3,6,114
7073,P4,27,529
7074,P5,3,55
7075,P3,2,116
7076,P4,31,560
7077,P5,1,56
7078,P3,5,121
7079,P4,29,589
7080,P5,1,57
7081,P3,13,134
7082,P4,29,618
7083,P5,2,59
7084,P3,0,134
7085,P4,31,649
7086,P5,4,63
7087,P3,10,144
7088,P4,32,681
7089,P5,2,65
7090,P3,6,150
7091,P4,30,711
7092,P5,2,67
7093,P3,15,165
7094,P4,26,737
7095,P5,3,70
7096,P3,14,179
7097,P4,29,766
7098,P5,3,73
7099,P3,11,190
7100,P4,27,793
7101,P5,5,78
7102,P3,13,203
7103,P4,37,830
7104,P5,5,83
7105,P3,3,206
7106,P4,20,850
7107,P5,3,86
7108,P3,6,212
7109,P4,35,885
7110,P5,4,90
7111,P3,7,219
7112,P4,31,916
7113,P5,0,90
7114,P3,3,222
7115,P4,32,948
7116,P5,2,92
7117,P3,4,226
7118,P4,37,985
7119,P5,1,93
7120,P3,12,238
7121,P4,24,1009
7122,P5,4,97
7123,P3,5,243
7124,P4,28,1037
7125,P5,3,100
7126,P3,4,247
7127,P4,26,1063
7128,P5,1,101
7129,P3,4,251
7130,P4,22,1085
7131,P5,4,105
7132,P3,8,259
7133,P4,27,1112
7134,P5,3,108
7135,P3,4,263
7136,P4,25,1137
7137,P5,3,111
7138,P3,4,267
7139,P4,22,1159
7140,P5,3,114
7141,P3,7,274
7142,P4,35,1194
7143,P5,1,115
7144,P3,4,278
7145,P4,17,1211
7146,P5,6,121
7147,P3,7,285
7148,P4,26,1237
7149,P5,5,126
7150,P3,4,289
7151,P4,36,1273
7152,P5,3,129
7153,P3,6,295
7154,P4,33,1306
7155,P5,0,129
7156,P3,9,304
7157,P4,29,1335
7158,P5,3,132
7159,P3,6,310
7160,P4,23,1358
7161,P5,3,135
7162,P3,8,318
7163,P4,32,1390
7164,P5,5,140
7165,P3,0,0
7166,P4,0,0
7167,P5,0,0
7168,P3,0,0
7169,P4,8,8
7170,P5,25,25
7171,P3,0,0
7172,P4,4,12
7173,P5,24,49
7174,P3,0,0
7175,P4,11,23
7176,P5,17,66
7177,P3,0,0
7178,P4,10,33
7179,P5,21,87
7180,P3,0,0
7181,P4,8,41
7182,P5,26,113
7183,P3,0,0
7184,P4,7,48
7185,P5,26,139
7186,P3,0,0
7187,P4,5,53
7188,P5,28,167
7189,P3,0,0
7190,P4,13,66
7191,P5,20,187
7192,P3,0,0
7193,P4,10,76
7194,P5,22,209
7195,P3,0,0
7196,P4,2,78
7197,P5,31,240
7198,P3,0,0
7199,P4,10,88
7200,P5,24,264
7201,P3,0,0
7202,P4,10,98
7203,P5,24,288
7204,P3,0,0
7205,P4,4,102
7206,P5,24,312
7207,P3,0,0
7208,P4,9,111
7209,P5,21,333
7210,P3,0,0
7211,P4,6,117
7212,P5,30,363
7213,P3,0,0
7214,P4,13,130
7215,P5,18,381
7216,P3,0,0
7217,P4,16,146
7218,P5,18,399
7219,P3,0,0
7220,P4,11,157
7221,P5,21,420
7222,P3,0,0
7223,P4,3,160
7224,P5,23,443
7225,P3,0,0
7226,P4,7,167
7227,P5,25,468
7228,P3,0,0
7229,P4,9,176
7230,P5,17,485
7231,P3,0,0
7232,P4,4,180
7233,P5,24,509
7234,P3,0,0
7235,P4,13,193
7236,P5,21,530
7237,P3,0,0
7238,P4,8,201
7239,P5,21,551
7240,P3,0,0
7241,P4,8,209
7242,P5,24,575
7243,P3,0,0
7244,P4,6,215
7245,P5,23,598
7246,P3,0,0
7247,P4,8,223
7248,P5,28,626
7249,P3,0,0
7250,P4,0,0
7251,P5,0,0
7252,P3,0,0
7253,P4,23,23
7254,P5,7,7
7255,P3,0,0
7256,P4,0,0
7257,P5,0,0
7258,P3,23,23
7259,P4,112,112
7260,P5,0,0
7261,P3,54,77
7262,P4,132,244
7263,P5,0,0
7264,P3,67,144
7265,P4,140,384
7266,P5,0,0
7267,P3,50,194
7268,P4,112,496
7269,P5,0,0
7270,P3,76,270
7271,P4,133,629
7272,P5,0,0
7273,P3,70,340
7274,P4,139,768
7275,P5,0,0
7276,P3,53,393
7277,P4,125,893
7278,P5,0,0
7279,P3,71,464
7280,P4,124,1017
7281,P5,0,0
7282,P3,62,526
7283,P4,135,1152
7284,P5,0,0
7285,P3,0,0
7286,P4,0,0
7287,P5,0,0
7288,P3,4,4
7289,P4,22,22
7290,P5,0,0
7291,P3,6,10
7292,P4,18,40
7293,P5,0,0
7294,P3,5,15
7295,P4,29,69
7296,P5,4,4
7297,P3,5,20
7298,P4,25,94
7299,P5,2,6
7300,P3,9,29
7301,P4,18,112
7302,P5,1,7
7303,P3,1,30
7304,P4,25,137
7305,P5,2,9
7306,P3,6,36
7307,P4,21,158
7308,P5,1,10
7309,P3,5,41
7310,P4,17,175
7311,P5,0,10
7312,P3,4,45
7313,P4,17,192
7314,P5,3,13
7315,P3,8,53
7316,P4,28,220
7317,P5,3,16
7318,P3,7,60
7319,P4,24,244
7320,P5,3,19
7321,P3,0,0
7322,P4,0,0
7323,P5,0,0
7324,P3,1,1
7325,P4,23,23
7326,P5,10,10
7327,P3,2,3
7328,P4,26,49
7329,P5,9,19
7330,P3,1,4
7331,P4,25,74
7332,P5,5,24
7333,P3,0,4
7334,P4,26,100
7335,P5,5,29
7336,P3,0,0
7337,P4,0,0
7338,P5,0,0
7339,P3,1,1
7340,P4,17,17
7341,P5,8,8
7342,P3,0,1
7343,P4,14,31
7344,P5,10,18
7345,P3,2,3
7346,P4,15,46
7347,P5,4,22
7348,P3,1,4
7349,P4,19,65
7350,P5,12,34
7351,P3,2,6
7352,P4,14,79
7353,P5,9,43
7354,P3,0,6
7355,P4,14,93
7356,P5,18,61
7357,P3,0,6
7358,P4,17,110
7359,P5,6,67
7360,P3,0,6
7361,P4,17,127
7362,P5,12,79
7363,P3,0,6
7364,P4,15,142
7365,P5,10,89
7366,P3,1,7
7367,P4,15,157
7368,P5,6,95
7369,P3,1,8
7370,P4,14,171
7371,P5,10,105
7372,P3,1,9
7373,P4,14,185
7374,P5,10,115
7375,P3,1,10
7376,P4,16,201
7377,P5,10,125
7378,P3,0,10
7379,P4,16,217
7380,P5,12,137
7381,P3,0,10
7382,P4,17,234
7383,P5,11,148
7384,P3,0,10
7385,P4,15,249
7386,P5,8,156
7387,P3,0,10
7388,P4,14,263
7389,P5,5,161
7390,P3,0,10
7391,P4,17,280
7392,P5,11,172
7393,P3,1,11
7394,P4,13,293
7395,P5,8,180
7396,P3,0,11
7397,P4,17,310
7398,P5,7,187
7399,P3,1,12
7400,P4,14,324
7401,P5,9,196
7402,P3,0,12
7403,P4,14,338
7404,P5,9,205
7405,P3,1,13
7406,P4,14,352
7407,P5,11,216
7408,P3,0,13
7409,P4,13,365
7410,P5,13,229
7411,P3,0,13
7412,P4,14,379
7413,P5,6,235
7414,P3,1,14
7415,P4,15,394
7416,P5,8,243
7417,P3,2,16
7418,P4,16,410
7419,P5,8,251
7420,P3,1,17
7421,P4,12,422
7422,P5,12,263
7423,P3,2,19
7424,P4,15,437
7425,P5,2,265
7426,P3,0,0
7427,P4,0,0
7428,P5,0,0
7429,P3,0,0
7430,P4,17,17
7431,P5,14,14
7432,P3,1,1
7433,P4,14,31
7434,P5,16,30
7435,P3,1,2
7436,P4,13,44
7437,P5,17,47
7438,P3,1,3
7439,P4,17,61
7440,P5,14,61
7441,P3,1,4
7442,P4,12,73
7443,P5,16,77
7444,P3,1,5
7445,P4,10,83
7446,P5,16,93
7447,P3,1,6
7448,P4,13,96
7449,P5,14,107
7450,P3,2,8
7451,P4,14,110
7452,P5,16,123
7453,P3,1,9
7454,P4,19,129
7455,P5,12,135
7456,P3,2,11
7457,P4,15,144
7458,P5,15,150
7459,P3,0,0
7460,P4,0,0
7461,P5,0,0
7462,P3,0,0
7463,P4,7,7
7464,P5,37,37
7465,P3,0,0
7466,P4,9,16
7467,P5,39,76
7468,P3,0,0
7469,P4,9,25
7470,P5,35,111
7471,P3,0,0
7472,P4,13,38
7473,P5,34,145
7474,P3,0,0
7475,P4,13,51
7476,P5,40,185
7477,P3,0,0
7478,P4,9,60
7479,P5,35,220
7480,P3,0,0
7481,P4,12,72
7482,P5,38,258
7483,P3,0,0
7484,P4,0,0
7485,P5,0,0
7486,P3,0,0
7487,P4,4,4
7488,P5,13,13
7489,P3,0,0
7490,P4,1,5
7491,P5,17,30
7492,P3,0,0
7493,P4,2,7
7494,P5,15,45
7495,P3,0,0
7496,P4,4,11
7497,P5,13,58
7498,P3,0,0
7499,P4,2,13
7500,P5,14,72
7501,P3,0,0
7502,P4,3,16
7503,P5,13,85
7504,P3,0,0
7505,P4,3,19
7506,P5,13,98
7507,P3,0,0
7508,P4,3,22
7509,P5,14,112
7510,P3,0,0
7511,P4,2,24
7512,P5,15,127
7513,P3,0,0
7514,P4,1,25
7515,P5,15,142
7516,P3,0,0
7517,P4,0,25
7518,P5,17,159
7519,P3,0,0
7520,P4,1,26
7521,P5,16,175
7522,P3,0,0
7523,P4,2,28
7524,P5,15,190
7525,P3,0,0
7526,P4,1,29
7527,P5,15,205
7528,P3,0,0
7529,P4,4,33
7530,P5,15,220
7531,P3,0,0
7532,P4,3,36
7533,P5,14,234
7534,P3,0,0
7535,P4,0,0
7536,P5,0,0
7537,P3,8,8
7538,P4,62,62
7539,P5,6,6
7540,P3,3,11
7541,P4,65,127
7542,P5,9,15
7543,P3,5,16
7544,P4,58,185
7545,P5,6,21
7546,P3,5,21
7547,P4,51,236
7548,P5,8,29
7549,P3,2,23
7550,P4,56,292
7551,P5,7,36
7552,P3,2,25
7553,P4,51,343
7554,P5,7,43
7555,P3,6,31
7556,P4,44,387
7557,P5,10,53
7558,P3,9,40
7559,P4,53,440
7560,P5,8,61
7561,P3,2,42
7562,P4,47,487
7563,P5,10,71
7564,P3,8,50
7565,P4,51,538
7566,P5,8,79
7567,P3,5,55
7568,P4,53,591
7569,P5,11,90
7570,P3,21,76
7571,P4,46,637
7572,P5,7,97
7573,P3,0,0
7574,P4,0,0
7575,P5,0,0
7576,P3,0,0
7577,P4,8,8
7578,P5,8,8
7579,P3,0,0
7580,P4,4,12
7581,P5,12,20
7582,P3,0,0
7583,P4,5,17
7584,P5,12,32
7585,P3,0,0
7586,P4,3,20
7587,P5,13,45
7588,P3,0,0
7589,P4,6,26
7590,P5,10,55
7591,P3,0,0
7592,P4,7,33
7593,P5,9,64
7594,P3,0,0
